TIMESTAMP,TIME,RAW,CURRENT
12:37:37 17/05/24,1715960257.5470653,0.1563,15.394600995730194
12:37:43 17/05/24,1715960263.1318378,0.1547,15.23299244674268
12:37:48 17/05/24,1715960268.7167888,0.1555,15.313796388926619
12:37:55 17/05/24,1715960275.0239038,0.1557,15.333997478319422
12:38:00 17/05/24,1715960280.5556154,0.1554,15.30369585980724
12:38:06 17/05/24,1715960286.144751,0.1561,15.374399781721209
12:38:11 17/05/24,1715960291.7336597,0.1555,15.313796388926619
12:38:17 17/05/24,1715960297.3229632,0.1547,15.23299244674268
12:38:22 17/05/24,1715960302.8549945,0.1559,15.354198609250952
12:38:28 17/05/24,1715960308.4452033,0.1553,15.293595341072542
12:38:34 17/05/24,1715960314.03086,0.1548,15.243092903169284
12:38:39 17/05/24,1715960319.562668,0.156,15.364299190293739
12:38:45 17/05/24,1715960325.1734,0.1551,15.273394334757192
12:38:50 17/05/24,1715960330.970168,0.1558,15.344098038592845
12:38:56 17/05/24,1715960336.5567746,0.1562,15.38450038353336
12:39:02 17/05/24,1715960342.0886226,0.1545,15.212791565043512
12:39:07 17/05/24,1715960347.6782124,0.1551,15.273394334757192
12:39:13 17/05/24,1715960353.2754805,0.1563,15.394600995730194
12:39:18 17/05/24,1715960358.8629906,0.1544,15.202691139770952
12:39:24 17/05/24,1715960364.394909,0.1546,15.222892000700751
12:39:29 17/05/24,1715960369.982978,0.1539,15.152189169178374
12:39:35 17/05/24,1715960375.578847,0.1548,15.243092903169284
12:39:41 17/05/24,1715960381.1657488,0.1552,15.283494832722527
12:39:46 17/05/24,1715960386.6976132,0.1559,15.354198609250952
12:39:52 17/05/24,1715960392.2857876,0.154,15.162289542527525
12:39:57 17/05/24,1715960397.8798885,0.1553,15.293595341072542
12:40:03 17/05/24,1715960403.4114811,0.1562,15.38450038353336
12:40:08 17/05/24,1715960408.999769,0.1563,15.394600995730194
12:40:14 17/05/24,1715960414.5903983,0.1554,15.30369585980724
12:40:20 17/05/24,1715960420.1877966,0.1537,15.131988453634115
12:40:25 17/05/24,1715960425.7198725,0.1558,15.344098038592845
12:40:31 17/05/24,1715960431.31365,0.1549,15.253193369980574
12:40:37 17/05/24,1715960437.4934692,0.1545,15.212791565043512
12:40:43 17/05/24,1715960443.0597174,0.1546,15.222892000700751
12:40:48 17/05/24,1715960448.5914495,0.1552,15.283494832722527
12:40:54 17/05/24,1715960454.1571128,0.1546,15.222892000700751
12:40:59 17/05/24,1715960459.7290535,0.1545,15.212791565043512
12:41:05 17/05/24,1715960465.2922924,0.1552,15.283494832722527
12:41:10 17/05/24,1715960470.8239555,0.1553,15.293595341072542
12:41:16 17/05/24,1715960476.3903794,0.1553,15.293595341072542
12:41:21 17/05/24,1715960481.956721,0.1546,15.222892000700751
12:41:27 17/05/24,1715960487.4885721,0.1545,15.212791565043512
12:41:33 17/05/24,1715960493.0543568,0.1564,15.40470161831171
12:41:38 17/05/24,1715960498.620263,0.1541,15.172389926261358
12:41:44 17/05/24,1715960504.774736,0.1549,15.253193369980574
12:41:50 17/05/24,1715960510.3071718,0.1548,15.243092903169284
12:41:55 17/05/24,1715960515.873063,0.1542,15.182490320379875
12:42:01 17/05/24,1715960521.4393358,0.1542,15.182490320379875
12:42:07 17/05/24,1715960527.0052044,0.156,15.364299190293739
12:42:12 17/05/24,1715960532.53712,0.1544,15.202691139770952
12:42:18 17/05/24,1715960538.1035068,0.1547,15.23299244674268
12:42:23 17/05/24,1715960543.6723962,0.1549,15.253193369980574
12:42:29 17/05/24,1715960549.2390268,0.1542,15.182490320379875
12:42:34 17/05/24,1715960554.7707791,0.155,15.263293847176541
12:42:40 17/05/24,1715960560.3365579,0.1545,15.212791565043512
12:42:45 17/05/24,1715960565.9034312,0.1541,15.172389926261358
12:42:51 17/05/24,1715960571.4352,0.1556,15.323896928430678
12:42:57 17/05/24,1715960577.0069387,0.1555,15.313796388926619
12:43:02 17/05/24,1715960582.5755625,0.1539,15.152189169178374
12:43:08 17/05/24,1715960588.1460483,0.1548,15.243092903169284
12:43:13 17/05/24,1715960593.678044,0.1563,15.394600995730194
12:43:19 17/05/24,1715960599.7837002,0.1541,15.172389926261358
12:43:25 17/05/24,1715960605.3498447,0.1556,15.323896928430678
12:43:30 17/05/24,1715960610.9272437,0.1563,15.394600995730194
12:43:36 17/05/24,1715960616.4593384,0.1557,15.333997478319422
12:43:42 17/05/24,1715960622.0268357,0.1549,15.253193369980574
12:43:47 17/05/24,1715960627.593424,0.1548,15.243092903169284
12:43:53 17/05/24,1715960633.1601515,0.1542,15.182490320379875
12:43:58 17/05/24,1715960638.6919446,0.1553,15.293595341072542
12:44:04 17/05/24,1715960644.2641735,0.1549,15.253193369980574
12:44:09 17/05/24,1715960649.8319483,0.1538,15.142088806213902
12:44:15 17/05/24,1715960655.3714275,0.1549,15.253193369980574
12:44:20 17/05/24,1715960660.9440825,0.1543,15.192590724883072
12:44:26 17/05/24,1715960666.5179367,0.1547,15.23299244674268
12:44:32 17/05/24,1715960672.0910244,0.1548,15.243092903169284
12:44:37 17/05/24,1715960677.6228282,0.1555,15.313796388926619
12:44:43 17/05/24,1715960683.1920774,0.1548,15.243092903169284
12:44:48 17/05/24,1715960688.7639852,0.1546,15.222892000700751
12:44:54 17/05/24,1715960694.3282766,0.1543,15.192590724883072
12:44:59 17/05/24,1715960699.8594892,0.1553,15.293595341072542
12:45:05 17/05/24,1715960705.426878,0.1532,15.0814868465054
12:45:10 17/05/24,1715960710.9942963,0.1546,15.222892000700751
12:45:16 17/05/24,1715960716.5645545,0.156,15.364299190293739
12:45:22 17/05/24,1715960722.0961661,0.1551,15.273394334757192
12:45:27 17/05/24,1715960727.6637807,0.156,15.364299190293739
12:45:33 17/05/24,1715960733.2326684,0.1543,15.192590724883072
12:45:38 17/05/24,1715960738.764219,0.1536,15.121888111439008
12:45:44 17/05/24,1715960744.3319561,0.1539,15.152189169178374
12:45:49 17/05/24,1715960749.8997014,0.1543,15.192590724883072
12:45:55 17/05/24,1715960755.465901,0.1538,15.142088806213902
12:46:00 17/05/24,1715960760.9976795,0.1543,15.192590724883072
12:46:07 17/05/24,1715960767.3716912,0.1542,15.182490320379875
12:46:12 17/05/24,1715960772.9463289,0.1551,15.273394334757192
12:46:18 17/05/24,1715960778.5243416,0.1544,15.202691139770952
12:46:24 17/05/24,1715960784.0562017,0.1552,15.283494832722527
12:46:29 17/05/24,1715960789.6268952,0.154,15.162289542527525
12:46:35 17/05/24,1715960795.195543,0.1555,15.313796388926619
12:46:40 17/05/24,1715960800.7645934,0.1553,15.293595341072542
12:46:46 17/05/24,1715960806.296294,0.1534,15.101687458202843
12:46:52 17/05/24,1715960812.588347,0.1534,15.101687458202843
12:46:58 17/05/24,1715960818.156353,0.154,15.162289542527525
12:47:03 17/05/24,1715960823.688277,0.1552,15.283494832722527
12:47:09 17/05/24,1715960829.2541175,0.154,15.162289542527525
12:47:14 17/05/24,1715960834.822795,0.1545,15.212791565043512
12:47:20 17/05/24,1715960840.3949146,0.1553,15.293595341072542
12:47:25 17/05/24,1715960845.9269474,0.1525,15.010785032681836
12:47:31 17/05/24,1715960851.4961092,0.154,15.162289542527525
12:47:37 17/05/24,1715960857.0724201,0.1526,15.020885260645443
12:47:42 17/05/24,1715960862.6478384,0.1515,14.909783324203266
12:47:48 17/05/24,1715960868.17947,0.1529,15.051186006844354
12:47:53 17/05/24,1715960873.749267,0.153,15.061286276346689
12:47:59 17/05/24,1715960879.319117,0.1521,14.970384224674227
12:48:04 17/05/24,1715960884.8908575,0.1519,14.950183882978513
12:48:10 17/05/24,1715960890.4225852,0.1507,14.828982705117502
12:48:15 17/05/24,1715960895.9914446,0.1511,14.869382931582932
12:48:21 17/05/24,1715960901.560507,0.15,14.75828270861325
12:48:27 17/05/24,1715960907.0922925,0.1507,14.828982705117502
12:48:32 17/05/24,1715960912.6619377,0.1501,14.768382676959813
12:48:38 17/05/24,1715960918.2313285,0.1492,14.677483335689299
12:48:44 17/05/24,1715960924.3720927,0.1506,14.818882674462849
12:48:49 17/05/24,1715960929.903768,0.1495,14.707783022650668
12:48:55 17/05/24,1715960935.4724576,0.1489,14.647183742190068
12:49:01 17/05/24,1715960941.0411909,0.1492,14.677483335689299
12:49:06 17/05/24,1715960946.6102235,0.1494,14.697683116612197
12:49:12 17/05/24,1715960952.14192,0.1484,14.596684627384983
12:49:17 17/05/24,1715960957.711111,0.1486,14.616884242152972
12:49:23 17/05/24,1715960963.2828536,0.1479,14.546185772196946
12:49:28 17/05/24,1715960968.8522086,0.1478,14.53608603231338
12:49:34 17/05/24,1715960974.3836122,0.146,14.354292490189845
12:49:39 17/05/24,1715960979.96146,0.1463,14.384591180221763
12:49:45 17/05/24,1715960985.5300698,0.1453,14.283595910245905
12:49:51 17/05/24,1715960991.0619876,0.1452,14.273496440364069
12:49:56 17/05/24,1715960996.6306174,0.1442,14.172502312703209
12:50:02 17/05/24,1715961002.2004278,0.1442,14.172502312703209
12:50:07 17/05/24,1715961007.771147,0.1436,14.11190633457142
12:50:13 17/05/24,1715961013.3027728,0.1444,14.192701055157928
12:50:18 17/05/24,1715961018.8723152,0.1444,14.192701055157928
12:50:24 17/05/24,1715961024.442973,0.1446,14.212899839151373
12:50:30 17/05/24,1715961030.0199256,0.1435,14.101807041229174
12:50:35 17/05/24,1715961035.5516715,0.1423,13.980616331127413
12:50:41 17/05/24,1715961041.127172,0.1416,13.909922440816056
12:50:46 17/05/24,1715961046.6962755,0.1401,13.758437246478502
12:50:52 17/05/24,1715961052.2631397,0.14,13.748338316600123
12:50:57 17/05/24,1715961057.7946246,0.1415,13.899823355167445
12:51:03 17/05/24,1715961063.3727243,0.1398,13.728140487997402
12:51:08 17/05/24,1715961068.9477663,0.139,13.647349588973794
12:51:14 17/05/24,1715961074.4794111,0.1386,13.606954388694353
12:51:20 17/05/24,1715961080.0495887,0.1366,13.404980879620782
12:51:25 17/05/24,1715961085.6224866,0.1355,13.293897220218565
12:51:31 17/05/24,1715961091.762062,0.136,13.344389636903893
12:51:37 17/05/24,1715961097.2935097,0.1335,13.091930149647707
12:51:42 17/05/24,1715961102.8643103,0.1338,13.12222494542395
12:51:48 17/05/24,1715961108.435239,0.1327,13.011144484503726
12:51:54 17/05/24,1715961114.5829277,0.1324,12.980850031421978
12:52:00 17/05/24,1715961120.1145332,0.132,12.940457572698534
12:52:05 17/05/24,1715961125.6849308,0.1301,12.748595662815132
12:52:11 17/05/24,1715961131.262625,0.1299,12.728399890379407
12:52:16 17/05/24,1715961136.8345275,0.1299,12.728399890379407
12:52:22 17/05/24,1715961142.366568,0.1289,12.627421651281692
12:52:27 17/05/24,1715961147.9383595,0.1288,12.617323884487673
12:52:33 17/05/24,1715961153.5093217,0.1292,12.65771501397185
12:52:39 17/05/24,1715961159.0416434,0.1287,12.607226128078334
12:52:44 17/05/24,1715961164.6141381,0.1268,12.415370729390418
12:52:50 17/05/24,1715961170.1867065,0.1261,12.344688106458808
12:52:55 17/05/24,1715961175.7554398,0.1258,12.314395709544058
12:53:01 17/05/24,1715961181.2872207,0.1259,12.32449316479763
12:53:06 17/05/24,1715961186.858391,0.1252,12.253811196100973
12:53:12 17/05/24,1715961192.4294457,0.1233,12.06196270322645
12:53:18 17/05/24,1715961198.0009937,0.123,12.03167117862497
12:53:23 17/05/24,1715961203.7335584,0.1227,12.001379747485629
12:53:29 17/05/24,1715961209.3067267,0.1211,11.83982702654744
12:53:34 17/05/24,1715961214.881323,0.1207,11.799439261700165
12:53:40 17/05/24,1715961220.4551501,0.1206,11.789342346450049
12:53:45 17/05/24,1715961225.9867566,0.1212,11.849923993720962
12:53:51 17/05/24,1715961231.5589395,0.1199,11.718664230470338
12:53:57 17/05/24,1715961237.129204,0.1191,11.637889863860147
12:54:02 17/05/24,1715961242.660974,0.1192,11.647986623340035
12:54:08 17/05/24,1715961248.2325892,0.1188,11.607599647728575
12:54:14 17/05/24,1715961254.3754687,0.1176,11.48643971782365
12:54:19 17/05/24,1715961259.9474244,0.1173,11.456149969002759
12:54:25 17/05/24,1715961265.4792528,0.1167,11.395570751747385
12:54:31 17/05/24,1715961271.0520327,0.116,11.324895470785805
12:54:36 17/05/24,1715961276.6236053,0.1167,11.395570751747385
12:54:42 17/05/24,1715961282.196043,0.1151,11.234028000103716
12:54:47 17/05/24,1715961287.7278814,0.1148,11.20373903013396
12:54:53 17/05/24,1715961293.2995474,0.1144,11.163353882226495
12:54:58 17/05/24,1715961298.8740776,0.1143,11.153257621211335
12:55:04 17/05/24,1715961304.4492433,0.1135,11.072487906938587
12:55:09 17/05/24,1715961309.980692,0.1126,10.981622772809905
12:55:15 17/05/24,1715961315.5685735,0.1129,11.011911057390662
12:55:21 17/05/24,1715961321.157482,0.1122,10.941238538754439
12:55:26 17/05/24,1715961326.6890032,0.1109,10.809990925581513
12:55:32 17/05/24,1715961332.2768033,0.1109,10.809990925581513
12:55:37 17/05/24,1715961337.8530476,0.1111,10.830182751838157
12:55:43 17/05/24,1715961343.4304729,0.1099,10.709032417379207
12:55:48 17/05/24,1715961348.9621427,0.1094,10.658553552703621
12:55:54 17/05/24,1715961354.5359423,0.1096,10.678745067419811
12:56:00 17/05/24,1715961360.1140735,0.1091,10.628266358514452
12:56:05 17/05/24,1715961365.69063,0.1084,10.557596602203585
12:56:11 17/05/24,1715961371.2225652,0.1086,10.577787909226139
12:56:16 17/05/24,1715961376.7951877,0.1069,10.406163123581365
12:56:22 17/05/24,1715961382.3689225,0.1067,10.385972169637995
12:56:27 17/05/24,1715961387.9417207,0.1071,10.426354119063465
12:56:33 17/05/24,1715961393.4734182,0.107,10.416258616130076
12:56:39 17/05/24,1715961399.0459113,0.1056,10.274922665454197
12:56:44 17/05/24,1715961404.6190674,0.1048,10.19416017891998
12:56:50 17/05/24,1715961410.1508548,0.1049,10.20425545339037
12:56:55 17/05/24,1715961415.7267025,0.105,10.214350738245441
12:57:02 17/05/24,1715961422.4556367,0.1047,10.184064914834268
12:57:08 17/05/24,1715961428.0342307,0.1034,10.052827426726093
12:57:13 17/05/24,1715961433.566,0.103,10.012447014233526
12:57:19 17/05/24,1715961439.137934,0.1024,9.951876707035133
12:57:24 17/05/24,1715961444.711945,0.1031,10.022542101779646
12:57:30 17/05/24,1715961450.2898622,0.1017,9.881211821140027
12:57:35 17/05/24,1715961455.8212612,0.1013,9.840832114805824
12:57:41 17/05/24,1715961461.3949158,0.1014,9.850927025812352
12:57:47 17/05/24,1715961467.1693816,0.1007,9.780262866844973
12:57:52 17/05/24,1715961472.746644,0.1008,9.79035771554341
12:57:58 17/05/24,1715961478.2780306,0.1008,9.79035771554341
12:58:03 17/05/24,1715961483.8561666,0.1006,9.770168028531215
12:58:09 17/05/24,1715961489.4354496,0.1001,9.719693992732664
12:58:14 17/05/24,1715961494.9672558,0.099,9.60865202782785
12:58:20 17/05/24,1715961500.5404263,0.0982,9.527895024405618
12:58:26 17/05/24,1715961506.112865,0.0981,9.517800445708907
12:58:31 17/05/24,1715961511.6858711,0.0974,9.447138685603024
12:58:37 17/05/24,1715961517.2171168,0.0982,9.527895024405618
12:58:42 17/05/24,1715961522.7881896,0.0977,9.47742223476888
12:58:48 17/05/24,1715961528.3620293,0.098,9.50770587739688
12:58:53 17/05/24,1715961533.9373674,0.0963,9.3360998049487
12:58:59 17/05/24,1715961539.4684594,0.0964,9.346194196721138
12:59:05 17/05/24,1715961545.0421066,0.0967,9.376477434346544
12:59:10 17/05/24,1715961550.613675,0.0962,9.326005423560943
12:59:16 17/05/24,1715961556.1874084,0.0963,9.3360998049487
12:59:21 17/05/24,1715961561.7181916,0.0951,9.214967913684617
12:59:27 17/05/24,1715961567.2919621,0.0951,9.214967913684617
12:59:32 17/05/24,1715961572.8697636,0.0938,9.08374338565932
12:59:38 17/05/24,1715961578.4011164,0.0949,9.194779410526149
12:59:44 17/05/24,1715961584.7721813,0.0941,9.114025813279547
12:59:50 17/05/24,1715961590.3458836,0.094,9.103931660354789
12:59:55 17/05/24,1715961595.923219,0.0931,9.013084751342655
13:00:01 17/05/24,1715961601.4610825,0.0925,8.952520612645246
13:00:07 17/05/24,1715961607.0434024,0.0928,8.982802635262882
13:00:12 17/05/24,1715961612.619456,0.0925,8.952520612645246
13:00:18 17/05/24,1715961618.2045248,0.0925,8.952520612645246
13:00:23 17/05/24,1715961623.735525,0.0915,8.851581212257441
13:00:29 17/05/24,1715961629.510602,0.0914,8.84148732933441
13:00:35 17/05/24,1715961635.0848656,0.0915,8.851581212257441
13:00:40 17/05/24,1715961640.6595037,0.0916,8.861675105565153
13:00:46 17/05/24,1715961646.190925,0.0904,8.740549071261603
13:00:51 17/05/24,1715961651.7657185,0.0894,8.639611851656973
13:00:57 17/05/24,1715961657.3490229,0.0901,8.710267796341055
13:01:02 17/05/24,1715961662.8805954,0.09,8.700174058803569
13:01:08 17/05/24,1715961668.463132,0.0898,8.679986614882644
13:01:14 17/05/24,1715961674.0459802,0.0896,8.659799212500445
13:01:19 17/05/24,1715961679.6242023,0.0884,8.538675670520528
13:01:25 17/05/24,1715961685.155425,0.0879,8.48820796937787
13:01:30 17/05/24,1715961690.730974,0.0876,8.457927473308455
13:01:36 17/05/24,1715961696.3087556,0.0877,8.468020961613579
13:01:41 17/05/24,1715961701.8836675,0.0879,8.48820796937787
13:01:47 17/05/24,1715961707.4150581,0.0875,8.447833995388015
13:01:52 17/05/24,1715961712.9904578,0.0875,8.447833995388015
13:01:58 17/05/24,1715961718.5653303,0.0862,8.31661972742833
13:02:04 17/05/24,1715961724.7439072,0.0864,8.336806423652169
13:02:10 17/05/24,1715961730.2748706,0.0858,8.27624645959684
13:02:15 17/05/24,1715961735.846069,0.086,8.296433072743222
13:02:22 17/05/24,1715961742.0018096,0.0856,8.256059887989183
13:02:27 17/05/24,1715961747.5332828,0.0852,8.215686869390055
13:02:33 17/05/24,1715961753.104018,0.0853,8.225780108462816
13:02:38 17/05/24,1715961758.6838534,0.0842,8.11475504981996
13:02:44 17/05/24,1715961764.2603853,0.0845,8.14503448665183
13:02:49 17/05/24,1715961769.791611,0.0841,8.1046619249787
13:02:55 17/05/24,1715961775.3668263,0.0835,8.044103394009461
13:03:00 17/05/24,1715961780.9426954,0.0837,8.06428952946048
13:03:06 17/05/24,1715961786.520263,0.0828,7.973452247048369
13:03:12 17/05/24,1715961792.051597,0.0825,7.943173339835271
13:03:17 17/05/24,1715961797.63044,0.0824,7.933080391533602
13:03:23 17/05/24,1715961803.2076828,0.0833,8.02391730009717
13:03:28 17/05/24,1715961808.7838645,0.0818,7.872522919801904
13:03:34 17/05/24,1715961814.3150082,0.0823,7.922987453616614
13:03:39 17/05/24,1715961819.8897433,0.0815,7.842244324129259
13:03:45 17/05/24,1715961825.4654107,0.082,7.892708702173744
13:03:50 17/05/24,1715961830.9968545,0.0816,7.852337178968792
13:03:56 17/05/24,1715961836.5706673,0.081,7.791780205701821
13:04:02 17/05/24,1715961842.1476495,0.0813,7.822058645604239
13:04:07 17/05/24,1715961847.7227917,0.0806,7.751409097884144
13:04:13 17/05/24,1715961853.2545807,0.0797,7.660574712798251
13:04:18 17/05/24,1715961858.8305395,0.0804,7.731223606283395
13:04:24 17/05/24,1715961864.4126844,0.0803,7.721130876060045
13:04:29 17/05/24,1715961869.9905157,0.0802,7.711038156221374
13:04:35 17/05/24,1715961875.52207,0.08,7.690852747698081
13:04:41 17/05/24,1715961881.0954766,0.079,7.589926328162518
13:04:46 17/05/24,1715961886.6690104,0.0786,7.549556051119383
13:04:52 17/05/24,1715961892.2520003,0.0788,7.5697411688715865
13:04:57 17/05/24,1715961897.7831876,0.079,7.589926328162518
13:05:03 17/05/24,1715961903.3664792,0.0782,7.509185940231157
13:05:10 17/05/24,1715961910.0168023,0.0778,7.468815995497839
13:05:15 17/05/24,1715961915.5480533,0.0776,7.448631085439271
13:05:21 17/05/24,1715961921.1248298,0.0777,7.458723535276215
13:05:26 17/05/24,1715961926.7017784,0.0773,7.418353798236533
13:05:32 17/05/24,1715961932.2812083,0.077,7.388076604495931
13:05:37 17/05/24,1715961937.812286,0.077,7.388076604495931
13:05:43 17/05/24,1715961943.3876293,0.0767,7.357799504217466
13:05:48 17/05/24,1715961948.9606001,0.0772,7.408261389938318
13:05:54 17/05/24,1715961954.7369797,0.0762,7.307337878113658
13:06:00 17/05/24,1715961960.2682772,0.0763,7.317430182565056
13:06:05 17/05/24,1715961965.845348,0.0753,7.216507605361757
13:06:11 17/05/24,1715961971.4197161,0.0753,7.216507605361757
13:06:16 17/05/24,1715961976.9967017,0.076,7.287153300364907
13:06:22 17/05/24,1715961982.5279696,0.075,7.186231034702062
13:06:28 17/05/24,1715961988.1063228,0.0741,7.0954018834957955
13:06:33 17/05/24,1715961993.6846647,0.0753,7.216507605361757
13:06:39 17/05/24,1715961999.2161674,0.0749,7.176138865251527
13:06:44 17/05/24,1715962004.7935696,0.0744,7.1256781737690815
13:06:50 17/05/24,1715962010.383154,0.0735,7.034849583335632
13:06:55 17/05/24,1715962015.9623756,0.0735,7.034849583335632
13:07:01 17/05/24,1715962021.4938235,0.0738,7.065125686684646
13:07:07 17/05/24,1715962027.0711534,0.0729,6.974297657024013
13:07:13 17/05/24,1715962033.276577,0.0733,7.014665566359699
13:07:18 17/05/24,1715962038.8498363,0.0733,7.014665566359699
13:07:24 17/05/24,1715962044.3810372,0.0728,6.964205705651795
13:07:29 17/05/24,1715962049.9648147,0.0719,6.873378610612524
13:07:35 17/05/24,1715962055.546712,0.072,6.883470468522605
13:07:41 17/05/24,1715962061.1297808,0.072,6.883470468522605
13:07:46 17/05/24,1715962066.6609268,0.0724,6.923838004009746
13:07:53 17/05/24,1715962073.0564463,0.0722,6.903654215496812
13:07:58 17/05/24,1715962078.633996,0.0713,6.812827681230357
13:08:04 17/05/24,1715962084.1649528,0.0712,6.802735896013049
13:08:09 17/05/24,1715962089.7425182,0.0706,6.742185402787516
13:08:15 17/05/24,1715962095.3204083,0.0704,6.722001988123128
13:08:20 17/05/24,1715962100.898241,0.0712,6.802735896013049
13:08:26 17/05/24,1715962106.4293647,0.0707,6.752277125696734
13:08:32 17/05/24,1715962112.007145,0.0706,6.742185402787516
13:08:37 17/05/24,1715962117.5852234,0.07,6.681635283410531
13:08:43 17/05/24,1715962123.1675503,0.0698,6.661451993362323
13:08:48 17/05/24,1715962128.6990933,0.07,6.681635283410531
13:08:54 17/05/24,1715962134.2779353,0.0693,6.610993949973733
13:08:59 17/05/24,1715962139.8572662,0.0692,6.600902372450061
13:09:05 17/05/24,1715962145.439032,0.0695,6.631177136175124
13:09:10 17/05/24,1715962150.9701073,0.0692,6.600902372450061
13:09:16 17/05/24,1715962156.550972,0.069,6.580719248556762
13:09:22 17/05/24,1715962162.1317441,0.069,6.580719248556762
13:09:27 17/05/24,1715962167.6625848,0.0684,6.520170126109226
13:09:33 17/05/24,1715962173.2367396,0.0684,6.520170126109226
13:09:38 17/05/24,1715962178.8126483,0.0681,6.489895705078663
13:09:44 17/05/24,1715962184.599156,0.0686,6.5403531253863445
13:09:50 17/05/24,1715962190.136474,0.0676,6.439438544388027
13:09:55 17/05/24,1715962195.7152615,0.0684,6.520170126109226
13:10:01 17/05/24,1715962201.5012248,0.0683,6.510078642047691
13:10:07 17/05/24,1715962207.0867186,0.0678,6.459621377510237
13:10:12 17/05/24,1715962212.6176376,0.0671,6.388981643314437
13:10:18 17/05/24,1715962218.19658,0.0676,6.439438544388027
13:10:23 17/05/24,1715962223.7820637,0.0671,6.388981643314437
13:10:29 17/05/24,1715962229.9905856,0.0672,6.39907300275979
13:10:35 17/05/24,1715962235.52182,0.0671,6.388981643314437
13:10:41 17/05/24,1715962241.1068723,0.066,6.277977374804533
13:10:46 17/05/24,1715962246.6854491,0.0658,6.2577949155308685
13:10:52 17/05/24,1715962252.216547,0.066,6.277977374804533
13:10:58 17/05/24,1715962258.0016968,0.0662,6.298159875616924
13:11:03 17/05/24,1715962263.575449,0.0663,6.3082511416001426
13:11:09 17/05/24,1715962269.1544201,0.066,6.277977374804533
13:11:14 17/05/24,1715962274.685754,0.0652,6.1972477869422375
13:11:20 17/05/24,1715962280.264922,0.0657,6.247703701471059
13:11:25 17/05/24,1715962285.844314,0.0648,6.156883242243453
13:11:31 17/05/24,1715962291.4235475,0.0646,6.136701032202153
13:11:36 17/05/24,1715962296.9548764,0.0647,6.146792132030462
13:11:42 17/05/24,1715962302.5356655,0.0646,6.136701032202153
13:11:48 17/05/24,1715962308.1155944,0.065,6.177065493823482
13:11:53 17/05/24,1715962313.6951945,0.0638,6.055972607424217
13:11:59 17/05/24,1715962319.22626,0.0644,6.116518863699578
13:12:04 17/05/24,1715962324.8161585,0.0641,6.0862456888308305
13:12:10 17/05/24,1715962330.3969705,0.0641,6.0862456888308305
13:13:08 17/05/24,1715962388.919738,0.071,6.782552356732477
13:13:08 17/05/24,1715962388.9222023,0.071,6.782552356732477
13:13:14 17/05/24,1715962394.5094206,0.0698,6.661451993362323
13:13:20 17/05/24,1715962400.0562887,0.0689,6.570627702187135
13:13:25 17/05/24,1715962405.6062682,0.0682,6.4999871683708355
13:13:31 17/05/24,1715962411.137493,0.0677,6.449529955756791
13:13:36 17/05/24,1715962416.6846747,0.0667,6.348616309379835
13:13:42 17/05/24,1715962422.2326279,0.0662,6.298159875616924
13:13:47 17/05/24,1715962427.7830505,0.0662,6.298159875616924
13:13:53 17/05/24,1715962433.3143506,0.0661,6.288068620018389
13:13:58 17/05/24,1715962438.8633983,0.0658,6.2577949155308685
13:14:04 17/05/24,1715962444.4120288,0.0647,6.146792132030462
13:14:09 17/05/24,1715962449.9662466,0.0643,6.106427795025313
13:14:15 17/05/24,1715962455.4975026,0.0646,6.136701032202153
13:14:21 17/05/24,1715962461.049626,0.0647,6.146792132030462
13:14:26 17/05/24,1715962466.6045854,0.0634,6.015608644267615
13:15:25 17/05/24,1715962525.4353557,0.0701,6.6917269440116565
13:15:25 17/05/24,1715962525.437896,0.0701,6.6917269440116565
13:15:31 17/05/24,1715962531.0776892,0.0689,6.570627702187135
13:15:36 17/05/24,1715962536.624505,0.0686,6.5403531253863445
13:15:42 17/05/24,1715962542.1786954,0.0674,6.4192557528045455
13:15:47 17/05/24,1715962547.7100577,0.0666,6.33852500185789
13:15:53 17/05/24,1715962553.2632482,0.0666,6.33852500185789
13:15:58 17/05/24,1715962558.8116984,0.0665,6.328433704720625
13:16:04 17/05/24,1715962564.3676746,0.0649,6.166974362841127
13:16:09 17/05/24,1715962569.8989348,0.0645,6.126609942758525
13:16:15 17/05/24,1715962575.4483175,0.0641,6.0862456888308305
13:16:20 17/05/24,1715962580.996547,0.064,6.076154651310611
13:16:26 17/05/24,1715962586.5453253,0.0639,6.066063624175073
13:16:32 17/05/24,1715962592.0766945,0.064,6.076154651310611
13:17:32 17/05/24,1715962652.299436,0.0701,6.6917269440116565
13:17:32 17/05/24,1715962652.3019025,0.0701,6.6917269440116565
13:17:37 17/05/24,1715962657.9308906,0.0683,6.510078642047691
13:17:43 17/05/24,1715962663.4825356,0.0675,6.4293471434039455
13:17:49 17/05/24,1715962669.029963,0.0664,6.318342417968044
13:17:54 17/05/24,1715962674.5613418,0.066,6.277977374804533
13:18:00 17/05/24,1715962680.1094587,0.0655,6.227521304505486
13:18:05 17/05/24,1715962685.6596172,0.0649,6.166974362841127
13:18:11 17/05/24,1715962691.2081332,0.0643,6.106427795025313
13:18:16 17/05/24,1715962696.7395792,0.0638,6.055972607424217
13:19:18 17/05/24,1715962758.0419614,0.0695,6.631177136175124
13:19:18 17/05/24,1715962758.044432,0.0695,6.631177136175124
13:19:23 17/05/24,1715962763.6325476,0.0679,6.469712809648364
13:19:29 17/05/24,1715962769.1831717,0.0671,6.388981643314437
